UniqueCode,COUNTY.WEEK,WEEK,County,CountyGeolocation,Country,CountryGeolocation,Population_Estimate,Population_Density,Home,Parks,Work,Retail,Grocery,Transit,SPECIES,SPP.2020.OBSERVATION.COUNT,SPP.2019.OBSERVATION.COUNT,SPP.DIFF.COUNT,SPP.DIFF.DURATION,SPP.DIFF.DISTANCE,2020.DURATION.MINUTES,2020.EFFORT.DISTANCE.KM,2019.DURATION.MINUTES,2019.EFFORT.DISTANCE.KM
Suffolk 9Greenfinch,Suffolk 9,9,Suffolk,"51.985413, 0.953157",England,"52.598877, -1.4668814",758556,199.6,21.8,-27.2,-57.6,-72.8,-32,-54.4,Greenfinch,2.217391304,2.052631579,0.164759725,-147.1098398,-0.146803204,81.52173913,4.424565217,228.6315789,4.571368421
Surrey 1Greenfinch,Surrey 1,1,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,0.285714286,5.285714286,1.142857143,0.857142857,4.714285714,1.142857143,Greenfinch,1.615384615,1.642857143,-0.027472528,89.36263739,0.696104395,144.0769231,2.263461538,54.71428571,1.567357143
Surrey 2Greenfinch,Surrey 2,2,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,2.142857143,3,-1.571428571,-1.857142857,8,-7.571428571,Greenfinch,2.909090909,2,0.909090909,138.8888889,0.696666667,175,2.172,36.11111111,1.475333333
Surrey 3Greenfinch,Surrey 3,3,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,11.14285714,5.285714286,-24.42857143,-19.14285714,22,-33.71428571,Greenfinch,2.827586207,1.9,0.927586207,18.30689655,0.015372414,72.20689655,1.557172414,53.9,1.5418
Surrey 4Greenfinch,Surrey 4,4,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,24.85714286,-10.71428571,-61.85714286,-67,-20.57142857,-65.28571429,Greenfinch,4.866666667,2.105263158,2.761403509,187.2701754,0.964121053,258.5333333,2.9347,71.26315789,1.970578947
Surrey 5Greenfinch,Surrey 5,5,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,28.14285714,-31.14285714,-70.57142857,-76.14285714,-33.42857143,-74.57142857,Greenfinch,3.48,2.625,0.855,49.485,-0.059685,130.86,2.39144,81.375,2.451125
Surrey 6Greenfinch,Surrey 6,6,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,28.14285714,-25.14285714,-72,-75.71428571,-30.85714286,-73,Greenfinch,2.923076923,2.571428571,0.351648352,102.007326,1.196062271,187.4358974,3.306205128,85.42857143,2.110142857
Surrey 7Greenfinch,Surrey 7,7,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,28.28571429,-26.57142857,-71.85714286,-77.42857143,-37.28571429,-72.85714286,Greenfinch,3.527777778,2.090909091,1.436868687,92.5050505,-1.115232323,212.7777778,2.515222222,120.2727273,3.630454545
Surrey 8Greenfinch,Surrey 8,8,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,26.71428571,-10.42857143,-67.28571429,-75.28571429,-32.71428571,-68,Greenfinch,1.96875,2.352941176,-0.384191176,195.21875,1.905501838,263.21875,3.88603125,68,1.980529412
Surrey 9Greenfinch,Surrey 9,9,Surrey,"51.247856, -0.420564",England,"52.598877, -1.4668814",1189934,715.8,27.4,-29,-68.6,-75.6,-34.4,-69,Greenfinch,2.277777778,2.666666667,-0.388888889,105.4444444,2.201055556,183.4444444,3.282055556,78,1.081
Swansea 4Greenfinch,Swansea 4,4,Swansea,"51.6231, -3.94086",Wales,"52.325066, -3.7999659",246466,649,19.71428571,-5,-54.14285714,-67.57142857,-30.85714286,-56.85714286,Greenfinch,1,3.5,-2.5,37.5,0.1405,90,2,52.5,1.8595
Swansea 7Greenfinch,Swansea 7,7,Swansea,"51.6231, -3.94086",Wales,"52.325066, -3.7999659",246466,649,24.5,-16.42857143,-65.57142857,-76.14285714,-43.42857143,-68.85714286,Greenfinch,1,5,-4,84,2,90,2,6,0
Tyne and Wear 1Greenfinch,Tyne and Wear 1,1,Tyne and Wear,"54.954147, -1.565351",England,"52.598877, -1.4668814",1136371,2104,0,9,1.285714286,3.142857143,2,0,Greenfinch,1.666666667,2.666666667,-1,-7,0.682,38.66666667,1.422333333,45.66666667,0.740333333
Tyne and Wear 4Greenfinch,Tyne and Wear 4,4,Tyne and Wear,"54.954147, -1.565351",England,"52.598877, -1.4668814",1136371,2104,20.14285714,-12.85714286,-54.85714286,-68.57142857,-23.57142857,-60.14285714,Greenfinch,2.461538462,4,-1.538461538,45.61538462,0.212461538,88.61538462,1.017461538,43,0.805
Tyne and Wear 5Greenfinch,Tyne and Wear 5,5,Tyne and Wear,"54.954147, -1.565351",England,"52.598877, -1.4668814",1136371,2104,23.71428571,-26.42857143,-65,-76.85714286,-32.85714286,-69.71428571,Greenfinch,1.733333333,2.25,-0.516666667,0.93333333,-0.901216667,68.93333333,0.493533333,68,1.39475
Tyne and Wear 6Greenfinch,Tyne and Wear 6,6,Tyne and Wear,"54.954147, -1.565351",England,"52.598877, -1.4668814",1136371,2104,23.57142857,-16.71428571,-67.28571429,-75.14285714,-29.42857143,-67,Greenfinch,1.5,2.125,-0.625,55.125,-0.48775,116.375,0.7475,61.25,1.23525
Tyne and Wear 7Greenfinch,Tyne and Wear 7,7,Tyne and Wear,"54.954147, -1.565351",England,"52.598877, -1.4668814",1136371,2104,24.14285714,-17.42857143,-67.14285714,-76.71428571,-34.42857143,-67.71428571,Greenfinch,1.285714286,1.666666667,-0.380952381,50.66666667,-1.315333333,106,0.069,55.33333333,1.384333333
Tyne and Wear 8Greenfinch,Tyne and Wear 8,8,Tyne and Wear,"54.954147, -1.565351",England,"52.598877, -1.4668814",1136371,2104,22.28571429,-1.857142857,-61.42857143,-73.57142857,-29.85714286,-62.57142857,Greenfinch,2.75,1,1.75,80.625,2.989375,109.625,2.989375,29,0
Tyne and Wear 9Greenfinch,Tyne and Wear 9,9,Tyne and Wear,"54.954147, -1.565351",England,"52.598877, -1.4668814",1136371,2104,22,-10.4,-62,-72,-29.6,-62.8,Greenfinch,2.888888889,2,0.888888889,-6,2.318111111,112,3.493111111,118,1.175
Warwickshire 1Greenfinch,Warwickshire 1,1,Warwickshire,"52.250263, -1.279364",England,"52.598877, -1.4668814",571010,289.1,0.285714286,9.142857143,0.714285714,2,4.857142857,6.142857143,Greenfinch,1,1.5,-0.5,-140.5,-0.027,120,5,260.5,5.027
Warwickshire 2Greenfinch,Warwickshire 2,2,Warwickshire,"52.250263, -1.279364",England,"52.598877, -1.4668814",571010,289.1,1.142857143,7.142857143,-0.714285714,-2.142857143,9.571428571,0.428571429,Greenfinch,4,1,3,-94.8,-1.8586,145.2,2.9694,240,4.828
Warwickshire 4Greenfinch,Warwickshire 4,4,Warwickshire,"52.250263, -1.279364",England,"52.598877, -1.4668814",571010,289.1,21.71428571,-13,-55.28571429,-69.42857143,-19.85714286,-55.71428571,Greenfinch,4.333333333,2,2.333333333,209.3333333,1.000666667,449.3333333,5.828666667,240,4.828
Warwickshire 6Greenfinch,Warwickshire 6,6,Warwickshire,"52.250263, -1.279364",England,"52.598877, -1.4668814",571010,289.1,25.28571429,-19.57142857,-67.85714286,-77.14285714,-26.28571429,-66.71428571,Greenfinch,2.25,3.5,-1.25,35,2.19425,146,4.78425,111,2.59
Warwickshire 8Greenfinch,Warwickshire 8,8,Warwickshire,"52.250263, -1.279364",England,"52.598877, -1.4668814",571010,289.1,24,-5.285714286,-61.71428571,-74.57142857,-28.28571429,-61.57142857,Greenfinch,3.2,2.333333333,0.866666667,76.46666667,6.017966667,134.8,6.9658,58.33333333,0.947833333
Warwickshire 9Greenfinch,Warwickshire 9,9,Warwickshire,"52.250263, -1.279364",England,"52.598877, -1.4668814",571010,289.1,24.6,-28.6,-62.4,-74.8,-30,-62.2,Greenfinch,1,1.25,-0.25,-38,0.414,89,3.267,127,2.853
West Midlands 2Greenfinch,West Midlands 2,2,West Midlands,"52.48833, -1.874484",England,"52.598877, -1.4668814",2916458,3235,1,4.571428571,-0.142857143,-2.142857143,8,-6.428571429,Greenfinch,1,1,0,-77,-0.649,13,0.96,90,1.609
West Midlands 3Greenfinch,West Midlands 3,3,West Midlands,"52.48833, -1.874484",England,"52.598877, -1.4668814",2916458,3235,7.571428571,-5.571428571,-16.85714286,-20.71428571,17.42857143,-33.14285714,Greenfinch,3,2,1,116,0.694,135,2.414,19,1.72
West Midlands 4Greenfinch,West Midlands 4,4,West Midlands,"52.48833, -1.874484",England,"52.598877, -1.4668814",2916458,3235,21.14285714,-13.14285714,-55,-67.42857143,-22.85714286,-67.28571429,Greenfinch,1,2,-1,4,-0.9485,45,0,41,0.9485
West Midlands 6Greenfinch,West Midlands 6,6,West Midlands,"52.48833, -1.874484",England,"52.598877, -1.4668814",2916458,3235,24.57142857,-10.71428571,-67.57142857,-74.57142857,-29.28571429,-73.42857143,Greenfinch,2.142857143,1,1.142857143,33.2857143,0,128.2857143,0,95,0
West Midlands 7Greenfinch,West Midlands 7,7,West Midlands,"52.48833, -1.874484",England,"52.598877, -1.4668814",2916458,3235,25,-14.14285714,-67.28571429,-75.85714286,-34.28571429,-74,Greenfinch,1.142857143,2.666666667,-1.523809524,53.66666667,-0.82047619,91,0.812857143,37.33333333,1.633333333
West Midlands 8Greenfinch,West Midlands 8,8,West Midlands,"52.48833, -1.874484",England,"52.598877, -1.4668814",2916458,3235,22.85714286,9.428571429,-61,-72.85714286,-28.85714286,-69.28571429,Greenfinch,2.333333333,3,-0.666666667,-48.16666667,-2.428,50.83333333,1.073,99,3.501
West Midlands 9Greenfinch,West Midlands 9,9,West Midlands,"52.48833, -1.874484",England,"52.598877, -1.4668814",2916458,3235,22.8,-21.2,-61.6,-72.6,-30.6,-71.4,Greenfinch,1.25,1,0.25,44.5,-2.8,112.5,0,68,2.8
West Sussex 1Greenfinch,West Sussex 1,1,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,0.285714286,7.571428571,0.714285714,1.142857143,2.857142857,3.142857143,Greenfinch,1.6,2.25,-0.65,-16.55,13.38585,107.2,14.5436,123.75,1.15775
West Sussex 2Greenfinch,West Sussex 2,2,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,1.285714286,9.285714286,-1,-0.285714286,7,-6.571428571,Greenfinch,2.166666667,2.666666667,-0.5,-84.16666667,-2.514333334,75.83333333,1.777333333,160,4.291666667
West Sussex 3Greenfinch,West Sussex 3,3,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,8.142857143,16.42857143,-17.85714286,-16,19.71428571,-37,Greenfinch,3.571428571,3.2,0.371428571,10.4857143,0.59,108.2857143,2.456,97.8,1.866
West Sussex 4Greenfinch,West Sussex 4,4,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,21.14285714,0.857142857,-54.57142857,-65.57142857,-21,-72.57142857,Greenfinch,1.333333333,3.25,-1.916666667,43.5833333,0.471916667,167.8333333,3.689666667,124.25,3.21775
West Sussex 5Greenfinch,West Sussex 5,5,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,24.42857143,-18.85714286,-64.42857143,-75.28571429,-32.42857143,-82.57142857,Greenfinch,1,2.363636364,-1.363636364,-52.90909091,-3.269090909,45,0,97.90909091,3.269090909
West Sussex 6Greenfinch,West Sussex 6,6,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,24.57142857,-8.571428571,-66.85714286,-74,-29.71428571,-83,Greenfinch,1.2,2,-0.8,50.375,1.23595,80,2.5042,29.625,1.26825
West Sussex 7Greenfinch,West Sussex 7,7,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,24.71428571,-12.57142857,-66.71428571,-76.14285714,-36.14285714,-83.28571429,Greenfinch,3.230769231,1.5,1.730769231,56.0769231,1.263294871,127.0769231,3.465461538,71,2.202166667
West Sussex 8Greenfinch,West Sussex 8,8,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,23.42857143,12.42857143,-61.14285714,-72.28571429,-29.14285714,-80.14285714,Greenfinch,1.4,1.764705882,-0.364705882,83.7058824,3.045988235,185,5.2504,101.2941176,2.204411765
West Sussex 9Greenfinch,West Sussex 9,9,West Sussex,"50.956093, -0.494712",England,"52.598877, -1.4668814",858852,431.5,23.6,-10.4,-61.8,-72.6,-30.8,-80.6,Greenfinch,1.25,2,-0.75,5.3088235,-1.143102941,117.25,1.61125,111.9411765,2.754352941
West Yorkshire 1Greenfinch,West Yorkshire 1,1,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,0,2.571428571,1.142857143,3.142857143,2.571428571,2.714285714,Greenfinch,2,2,0,-27.2,3.3556,152.8,3.3556,180,0
West Yorkshire 2Greenfinch,West Yorkshire 2,2,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,0.857142857,-4.714285714,0,-1.857142857,4.571428571,-2.428571429,Greenfinch,1,2.666666667,-1.666666667,-57.6666667,-0.348333333,75,2.406,132.6666667,2.754333333
West Yorkshire 3Greenfinch,West Yorkshire 3,3,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,7.142857143,4.857142857,-16,-18,16.42857143,-26.42857143,Greenfinch,2,1,1,135,3.260666667,255,3.260666667,120,0
West Yorkshire 4Greenfinch,West Yorkshire 4,4,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,20.85714286,-5.428571429,-53.14285714,-67.57142857,-22.85714286,-62.28571429,Greenfinch,2,1.75,0.25,84.6666667,2.142916667,172.6666667,3.251666667,88,1.10875
West Yorkshire 5Greenfinch,West Yorkshire 5,5,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,24.42857143,-25.42857143,-64.28571429,-76.85714286,-33.28571429,-72.71428571,Greenfinch,1.625,2.4,-0.775,-29.9,2.707125,139.5,4.455125,169.4,1.748
West Yorkshire 6Greenfinch,West Yorkshire 6,6,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,24.42857143,-8.142857143,-66.28571429,-74.42857143,-29.28571429,-70,Greenfinch,1.5,1.5,0,26.6,2.87,146.6,4.87,120,2
West Yorkshire 7Greenfinch,West Yorkshire 7,7,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,24.71428571,-5,-66.42857143,-75.28571429,-34.14285714,-70.42857143,Greenfinch,1.888888889,2.75,-0.861111111,39.4444444,3.014444444,140.4444444,4.905444444,101,1.891
West Yorkshire 8Greenfinch,West Yorkshire 8,8,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,22.85714286,12,-60.14285714,-71.85714286,-27.85714286,-65.85714286,Greenfinch,1.5,1.6,-0.1,-21.575,1.15085,201.625,5.50425,223.2,4.3534
West Yorkshire 9Greenfinch,West Yorkshire 9,9,West Yorkshire,"53.743156, -1.688941",England,"52.598877, -1.4668814",2320214,1143,23.2,-8.8,-60.6,-71.4,-28.6,-66.2,Greenfinch,1,3.333333333,-2.333333333,135.6666667,6.025666667,199,7.34,63.33333333,1.314333333
Wiltshire 5Greenfinch,Wiltshire 5,5,Wiltshire,"51.257645, -1.621351",England,"52.598877, -1.4668814",498064,153,24.28571429,-38.85714286,-64,-75.28571429,-33.42857143,-63.85714286,Greenfinch,2.714285714,3,-0.285714286,63.71428571,4.519428571,93.71428571,4.519428571,30,0
Wiltshire 6Greenfinch,Wiltshire 6,6,Wiltshire,"51.257645, -1.621351",England,"52.598877, -1.4668814",498064,153,24.42857143,-32.42857143,-67.28571429,-74,-31.14285714,-61.85714286,Greenfinch,2,2,0,-38,-4.14475,81,4.77125,119,8.916
Wiltshire 8Greenfinch,Wiltshire 8,8,Wiltshire,"51.257645, -1.621351",England,"52.598877, -1.4668814",498064,153,23.14285714,-11.42857143,-60.57142857,-71.42857143,-31.85714286,-55.28571429,Greenfinch,1,2,-1,54.16666667,4.921166667,123.5,7.1635,69.33333333,2.242333333
Worcestershire 1Greenfinch,Worcestershire 1,1,Worcestershire,"52.22377, -2.169238",England,"52.598877, -1.4668814",592057,340.2,0,7,0,2.714285714,3.428571429,7.857142857,Greenfinch,2,2,0,59,-0.161,147,2.108,88,2.269
Worcestershire 2Greenfinch,Worcestershire 2,2,Worcestershire,"52.22377, -2.169238",England,"52.598877, -1.4668814",592057,340.2,1,7,-1.142857143,0.428571429,7.285714286,5.714285714,Greenfinch,3.666666667,1,2.666666667,60,1.8315,120,1.8315,60,0
Worcestershire 3Greenfinch,Worcestershire 3,3,Worcestershire,"52.22377, -2.169238",England,"52.598877, -1.4668814",592057,340.2,7.428571429,1,-15.57142857,-19.57142857,15.57142857,-16.71428571,Greenfinch,1.5,2,-0.5,21,-0.6345,88,2.3655,67,3
Worcestershire 8Greenfinch,Worcestershire 8,8,Worcestershire,"52.22377, -2.169238",England,"52.598877, -1.4668814",592057,340.2,22.71428571,11.14285714,-60.42857143,-73.71428571,-30.57142857,-60.28571429,Greenfinch,2,1,1,111,1.677,156,2.482,45,0.805
Aberdeen 3LongtailedTit,Aberdeen 3,3,Aberdeen,"57.14548, -2.10272",Scotland,"56.68894, -4.0425997",227560,1225,8.285714286,-10,-19.85714286,-25.14285714,12.28571429,-26.14285714,LongtailedTit,2,4,-2,-98.5,-3.008,7.5,0.15,106,3.158
Aberdeen 5LongtailedTit,Aberdeen 5,5,Aberdeen,"57.14548, -2.10272",Scotland,"56.68894, -4.0425997",227560,1225,28.8,-30.57142857,-67.14285714,-81.14285714,-32.28571429,-70,LongtailedTit,2.25,2,0.25,1.91666667,0.582666667,49.25,2.105,47.33333333,1.522333333
Aberdeen 6LongtailedTit,Aberdeen 6,6,Aberdeen,"57.14548, -2.10272",Scotland,"56.68894, -4.0425997",227560,1225,28.8,-21.28571429,-68,-80.85714286,-29,-67.28571429,LongtailedTit,1.5,2,-0.5,-113.5,-0.008,53.5,2.1,167,2.108
Anglesey 5LongtailedTit,Anglesey 5,5,Anglesey,"53.438904, -4.1845894",Wales,"52.325066, -3.7999659",69961,98.36,NA,-40.28571429,-56.85714286,-74.14285714,-34.85714286,-57.28571429,LongtailedTit,2,2,0,-119,-3.219,31,0,150,3.219
Argyll and Bute 5LongtailedTit,Argyll and Bute 5,5,Argyll and Bute,"56.1639, -5.5215",Scotland,"56.68894, -4.0425997",86260,12.49,NA,-41.85714286,-63,-79.85714286,-38,-60.28571429,LongtailedTit,5,2,3,-26,3.937,75,6.437,101,2.5
Bedfordshire 1LongtailedTit,Bedfordshire 1,1,Bedfordshire,"52.302456, -0.460721",England,"52.598877, -1.4668814",669338,542,0.428571429,-7.5,-0.857142857,0.857142857,4.142857143,-1.857142857,LongtailedTit,4.5,7,-2.5,126.5,1.3455,154.5,2.8555,28,1.51
Bedfordshire 2LongtailedTit,Bedfordshire 2,2,Bedfordshire,"52.302456, -0.460721",England,"52.598877, -1.4668814",669338,542,1.285714286,-5,-2.142857143,-4.285714286,8.285714286,-10.28571429,LongtailedTit,2.5,5,-2.5,-28.5,-0.8225,46,1.636,74.5,2.4585
Bedfordshire 3LongtailedTit,Bedfordshire 3,3,Bedfordshire,"52.302456, -0.460721",England,"52.598877, -1.4668814",669338,542,7.857142857,-10.4,-16.57142857,-20.85714286,19.28571429,-32,LongtailedTit,2.4,4,-1.6,-26.8,-0.7442,57.2,2.6978,84,3.442
Bedfordshire 4LongtailedTit,Bedfordshire 4,4,Bedfordshire,"52.302456, -0.460721",England,"52.598877, -1.4668814",669338,542,24.4,-14.25,-50.28571429,-68.85714286,-21.85714286,-60.42857143,LongtailedTit,1,2,-1,-77,-6.2125,10,0,87,6.2125
Bedfordshire 7LongtailedTit,Bedfordshire 7,7,Bedfordshire,"52.302456, -0.460721",England,"52.598877, -1.4668814",669338,542,29.2,-23.75,-64.57142857,-78.71428571,-36.85714286,-67.28571429,LongtailedTit,1,1.6,-0.6,-109,-2.7312,14,0.83,123,3.5612
Bedfordshire 8LongtailedTit,Bedfordshire 8,8,Bedfordshire,"52.302456, -0.460721",England,"52.598877, -1.4668814",669338,542,27,7.8,-58.42857143,-75.42857143,-28.85714286,-60.57142857,LongtailedTit,1.5,1,0.5,52,1.1945,126.5,3.7585,74.5,2.564
Bedfordshire 9LongtailedTit,Bedfordshire 9,9,Bedfordshire,"52.302456, -0.460721",England,"52.598877, -1.4668814",669338,542,27,-23,-58.4,-75.4,-30.2,-63.2,LongtailedTit,2,1,1,24.9,-1.216,118.5,3.162,93.6,4.378
Berkshire 1LongtailedTit,Berkshire 1,1,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,0.705882353,0.857142857,-0.261904762,1.095238095,4.785714286,-2.785714286,LongtailedTit,3.625,8.5,-4.875,-3.0833333,0.200458333,121.75,3.133875,124.8333333,2.933416667
Berkshire 2LongtailedTit,Berkshire 2,2,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,2.264705882,1.090909091,-2.666666667,-2.904761905,9,-9.738095238,LongtailedTit,2.666666667,5,-2.333333333,-52.91666667,-3.691166667,43.33333333,0.536333333,96.25,4.2275
Berkshire 3LongtailedTit,Berkshire 3,3,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,12.3125,-9.625,-24.9047619,-22.23809524,19.57142857,-37.38095238,LongtailedTit,6.285714286,3.777777778,2.507936508,-7.98412699,0.031365079,56.57142857,1.439142857,64.55555556,1.407777778
Berkshire 4LongtailedTit,Berkshire 4,4,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,28.10344828,-13.84375,-60.23809524,-67.83333333,-23.73809524,-68.21428571,LongtailedTit,2.9,2.666666667,0.233333333,-18.25555556,-1.690688889,77.3,1.0302,95.55555556,2.720888889
Berkshire 5LongtailedTit,Berkshire 5,5,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,31.25,-25.05882353,-69.71428571,-77.45238095,-34.5,-76.35714286,LongtailedTit,2.636363636,2,0.636363636,33.36363636,0.20860606,74.36363636,1.013272727,41,0.804666667
Berkshire 6LongtailedTit,Berkshire 6,6,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,30.75,-13.24242424,-71.5,-76.33333333,-31.28571429,-74.97619048,LongtailedTit,1.75,2,-0.25,-45.0833333,-2.8395,99.75,1.4885,144.8333333,4.328
Berkshire 7LongtailedTit,Berkshire 7,7,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,31.33333333,-19.57575758,-71.47619048,-77.73809524,-37.9047619,-75.21428571,LongtailedTit,2.1,2,0.1,52.3666667,-1.505833333,159.2,0.573,106.8333333,2.078833333
Berkshire 8LongtailedTit,Berkshire 8,8,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,30.36666667,-2.740740741,-66.42857143,-74.19047619,-32.04761905,-70.73809524,LongtailedTit,3.571428571,1,2.571428571,91.4285714,2.582357143,140.4285714,3.604857143,49,1.0225
Berkshire 9LongtailedTit,Berkshire 9,9,Berkshire,"51.450512, -1.07182",England,"52.598877, -1.4668814",911403,722,30.33333333,-19.83333333,-67.73333333,-74.76666667,-34.13333333,-72.16666667,LongtailedTit,6,1,5,-16,1.59725,75,4,91,2.40275
Bristol 5LongtailedTit,Bristol 5,5,Bristol,"51.45379, -2.59168",England,"52.598877, -1.4668814",463405,4228,28.57142857,-8,-69.71428571,-82.28571429,-38.28571429,-80.28571429,LongtailedTit,1,2,-1,39,2.752,69,2.752,30,0
Buckinghamshire 1LongtailedTit,Buckinghamshire 1,1,Buckinghamshire,"51.835045, -0.799342",England,"52.598877, -1.4668814",540059,345.1,0.142857143,3.857142857,0.428571429,1.857142857,3.857142857,0.714285714,LongtailedTit,7,8.8,-1.8,-40.93333333,0.444066667,62.66666667,3.323666667,103.6,2.8796
Buckinghamshire 2LongtailedTit,Buckinghamshire 2,2,Buckinghamshire,"51.835045, -0.799342",England,"52.598877, -1.4668814",540059,345.1,1.571428571,4.285714286,-2,0.142857143,7.428571429,-7.142857143,LongtailedTit,3.857142857,4.833333333,-0.976190476,-54.47619044,-0.479404762,65.85714286,3.044428571,120.3333333,3.523833333
